Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","2006","2006","t","16645","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","2007","2007","t","11898","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","2008","2008","t","12350.7","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","2009","2009","t","11872.52","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","2010","2010","t","11782.47","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","2011","2011","t","10573.31","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","2012","2012","t","10398.94","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","2013","2013","t","9995.35","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","2014","2014","t","9639.92","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","2015","2015","t","9109.51","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","2016","2016","t","9268.96","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","2017","2017","t","9270.29","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","2018","2018","t","9183.36","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","2019","2019","t","8521.71","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","2020","2020","t","8615.15","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","2021","2021","t","8331.99","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","2022","2022","t","8100.02","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","2023","2023","t","10155.01","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1961","1961","t","12677","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1962","1962","t","12761","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1963","1963","t","14782","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1964","1964","t","13837","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1965","1965","t","16630","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1966","1966","t","14043","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1967","1967","t","18243","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1968","1968","t","21988","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1969","1969","t","21437","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1970","1970","t","23314","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1971","1971","t","24452","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1972","1972","t","30124","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1973","1973","t","32872","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1974","1974","t","37325","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1975","1975","t","31361","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1976","1976","t","33756","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1977","1977","t","37376","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1978","1978","t","33245","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1979","1979","t","37850","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1980","1980","t","35980","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1981","1981","t","40492","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1982","1982","t","35219","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1983","1983","t","33016","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1984","1984","t","42882","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1985","1985","t","36270","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1986","1986","t","42417","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1987","1987","t","44015","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1988","1988","t","41297","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1989","1989","t","49616","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1990","1990","t","55003","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1991","1991","t","58019","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1992","1992","t","63410","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1993","1993","t","72940","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1994","1994","t","79150","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1995","1995","t","76680","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1996","1996","t","72057","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1997","1997","t","75674","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1998","1998","t","65287","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","1999","1999","t","83073.55","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","2000","2000","t","90211.33","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","2001","2001","t","87926.82","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","2002","2002","t","87972.31","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","2003","2003","t","105355.8","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01324","Tangerines, mandarins, clementines","2004","2004","t","107971.3","E","Estimated value",""
